Sample,Hash,nReads
21F103B_rep3,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,61
21F103B_rep3,d5803bec6d71061d78f4ecbf8cda7bf76b6599ac,55
21F103B_rep3,e08b8a6ad5651b5b6342a922f39b6309c5b7d6ac,53
21F103B_rep3,4bd4bff9a2cdcb9455fbde197077d4e6b0edf847,47
21F103B_rep3,9bd2e33e7a74d3fcb8cb8a8f61ef466920ebe5c7,42
21F103B_rep3,6c11f84e0e44ef8bec0acce65530aa3800f85dcc,41
21F103B_rep3,2da0f6651289e395e86f878912d675d8a7cd12e2,38
21F103B_rep3,b98e2408e04bf6ba1b1c3dc0208a0cde359e7333,35
21F103B_rep3,d1b6f2d59d966a64110461898f1181aa900fa2ba,35
21F103B_rep3,c5ed2c21843d97ee61ec49152166ac23ae653b1c,32
21F103B_rep3,1181dde88e088eef34acbbc7240bbcc746b8ec3b,28
21F103B_rep3,6791b056aaf8452ef2d070f4f16dc476c7a577ba,26
21F103B_rep3,de1bc16852d781959857897682efe82a1be76c0d,26
21F103B_rep3,555d5a147e1bb4ef966647cfee7428002d8ad755,24
21F103B_rep3,feb9762c729716e1f7d930f4db019d46aaf09600,23
21F103B_rep3,9e91291491170ec54b0c1276ca13c0d0bb9a317b,21
21F103B_rep3,c69a49c25b4ab3a4d2a5d2c6852ea795cb69403e,20
21F103B_rep3,3847c5f619b10a47e3db5a268d975384c08f87f2,19
21F103B_rep3,360fa1f8221abcc86628315ab95f98bfaae125e8,18
21F103B_rep3,3d0237c6e7afa56f54977430ca8acfd34e224168,17
21F103B_rep3,d89ef5a0eb93a46e49403198c930a6ca61309db5,17
21F103B_rep3,39bad365e95c3b5655584fe288b17378101f5ab5,16
21F103B_rep3,4b77002463e600cd8d1c5e782b7a3452dbd7464e,15
21F103B_rep3,f14bcd13b47f9847d37789b3b98b47999d690d1b,15
21F103B_rep3,42d1eb16ae0c7ace8c032fe7206b963335cfa5e7,15
21F103B_rep3,823876170b08e9a18948c65391d278699cca8906,15
21F103B_rep3,73a3ccd81832f5ccaeac8dcd8d074aea86b22929,14
21F103B_rep3,5c1307d9566fef5e2532e2f9fa5a84389c735464,13
21F103B_rep3,b1e7f033fbd97e31a27deaa7aea877d4dde89549,13
21F103B_rep3,096298f8e0f35ad9afb4b1dd4457978443d30696,12
21F103B_rep3,a0b400735c092dd91dad08bc9915d32c8293cb84,12
21F103B_rep3,5cda93dcaf234cbe94694880456c08ef1f28f25c,12
21F103B_rep3,50fe9e137cb80a494c37a013782dcb2f4744b28e,11
21F103B_rep3,d96e466ebf2fb461b925a2bff387045016de43c2,11
21F103B_rep3,28a7fe19d08a216ebcfccd9e68b44b845016353e,11
21F103B_rep3,94592569274c20598b40ff7393d102d66605ba89,10
21F103B_rep3,02cfd0142abb05f9276f7f0fb0d626601d7da8c6,10
21F103B_rep3,0c881cffbd0b21b4fd140dbc82b2b523a439996e,10
21F103B_rep3,026b92853350e15f060efa008381a7fd8abe8a54,10
21F103B_rep3,cbcdac6f44444d6b1d8408ec3817caa31f87d948,10
21F103B_rep3,52867ac15b1e1bf6ff4cfe8e4684848c33a21bec,9
21F103B_rep3,ba8cd7a08b436ffc34018d97c2e39cadadbc6fe2,9
21F103B_rep3,d6cd746d8a7f7621561090d4afe7d172343b6164,9
21F103B_rep3,546e21f77a0b75e7d4adeb593114cba674609220,8
21F103B_rep3,dbb40f9269a031ef9d04c34611c0aed9cd987d37,8
21F103B_rep3,b30fcf7a6ea798059e1c28fe468b1e97386e7635,8
21F103B_rep3,5b269a46c9a8265b47aee5a2f16a2c2f2f5becdd,7
21F103B_rep3,a9fabd23136aa58592b6f537b4405fdb91ae3a3c,7
21F103B_rep3,bc63f4762019c29f9072a8bea3e6d6d957930e55,7
21F103B_rep3,7c4594e5d114630323cfdc3307d688d9d21dfa5d,7
21F103B_rep3,857d1e20ffeb1b9d7daa3be1693bece69afaf278,7
21F103B_rep3,a2a2df5f8609c39c23f0feb092541898925c8c65,7
21F103B_rep3,7ca318ee91f599d8dae8965eedba798a302d4b97,6
21F103B_rep3,3c74ae5f4355e01f655ff908143b3b9ffbc7dbd1,6
21F103B_rep3,73a59de885cc828be7fcb9f1237e9063c40e6d36,6
21F103B_rep3,f421f04407038fc904bea559c2922d10387f8839,6
21F103B_rep3,3db5d21a7dcb2f946df70cbc64f4b4849e13bd59,6
21F103B_rep3,a3a6300f77194849cdfcf258607c8fcdac11c3bf,6
21F103B_rep3,adf13c3d109fab78e422cd2560d33cccf065492b,6
21F103B_rep3,3e680896deac906b3afd070acfc8698e1ddfedf9,5
21F103B_rep3,088b13a052c7a693cdd14d2a3c03d24cc0926792,5
21F103B_rep3,1ab23d4b488c8cb19b2b852309034247d988e0e4,5
21F103B_rep3,1abf883192f0e0c38ce5bf7da298a8c5ad054135,5
21F103B_rep3,d544687bdd114c9ddd7afe5dcb5a8eca6328b35d,5
21F103B_rep3,e59537a2479b8790cfbf23dc8cc560aeca81e5a5,5
21F103B_rep3,522f83ebd480a73a181490035398e8b0308ab60b,5
21F103B_rep3,ba30b9fd2229e3e2147a0c62e6caa0f9d21a0c96,5
21F103B_rep3,07bb9cce38252207a15aada4d754444aa6aea673,5
21F103B_rep3,8a45930d39f2d94278e9478616fc06dc72f1b961,5
21F103B_rep3,536375b8df427182f84f115ba58d04e8d3daf047,5
21F103B_rep3,69c04523aaac89c23c6b241c42a88411e7b899be,5
21F103B_rep3,648bb86a57d11f5a55193ae93cce64c236aef2de,5
21F103B_rep3,648708b8c6579259c44e0a5227629d9f2f22eced,5
21F103B_rep3,64224373e80cb3afd05a9836239293e2d3f34baf,5
21F103B_rep3,fadf3c62327d8d335ed53553876d529f4ee61156,4
21F103B_rep3,9d33badf93a1467d54bd733d81119fd8f219a667,4
21F103B_rep3,cbea34687e19c5ecdb17957db819dde06e65dd16,4
21F103B_rep3,d1a1af6f7b9e054a923145ed9b4075b4138b8761,4
21F103B_rep3,83a16ad12209fe65912bd8968eb9834fc187bfa6,4
21F103B_rep3,b4b5213c5dc7bd4e9c28b713243779b6a17daa75,4
21F103B_rep3,74e5ec88b6b337422da47cb4dc908647e8b03114,4
21F103B_rep3,868c6f52ca719883074d24b2098d63c5ca34d97d,4
21F103B_rep3,5899db9d0c8d4358dc5afe680986f1fb915e0fa0,4
21F103B_rep3,66697106489f57f6805980e6514feb10b79bd0a0,4
21F103B_rep3,3b95ecc3f818e013777b5f6e0f12b1187a56c204,4
21F103B_rep3,383c77ea41b2be700973ebf8134401d0b2b62a4d,4
21F103B_rep3,4392839c58853ea29115e44b82affb37d8c419af,4
21F103B_rep3,088a1866616297e53158dc45df35c93960e62164,4
21F103B_rep3,1e7ce9535f8a3cb24299fee078eb343cba8bd9dc,4
21F103B_rep3,dbc6fc7e2a0a2f6861d5c74ae8f735f0ee4d70bf,4
21F103B_rep3,052111ea37689a37dbe18f34cb1e69d035de4dc2,4
21F103B_rep3,11998ccf63fd2429a0222ada6d69832462a7ca61,4
21F103B_rep3,14597ba6d2c1eb84724c888635955a376e91e1fd,4
21F103B_rep3,1bd27e67ffbfb279ae2e661af59c1483b321818a,4
21F103B_rep3,27a61f6cc651726ba3f7748cae87a0ba154e9f66,4
21F103B_rep3,30806d76f68b9f97a8f8ab6a39626118074e8130,4
21F103B_rep3,c9653c060562d877f957640a84fed2719fb6e3c3,4
21F103B_rep3,490f437ebbd18ed5296e8ea0bcd671c4ca866857,4
21F103B_rep3,6138e27f4f40f79f1b6da9eca57cbcfcdcb448b2,4
21F103B_rep3,631ddd7b44c10bd86c8a0d9850cf4e5538d64341,4
21F103B_rep3,6321baa96843cf9e08e46163a4f8f4454ebbd441,4
21F103B_rep3,7b4ce8a5594964a111fce4ad979c40c5edaf7e65,4
21F103B_rep3,add0793350c06cc5f0ca65ccaa6108df3db4d405,4
21F103B_rep3,f9c8b54ac1c0e076bb4cbcaf9b11fbf710bb3066,4
21F103B_rep3,0eec8f7a9e0ae84e11bd9e91bc25ac578e3739a0,3
21F103B_rep3,098241f09157ea31c74afc8f1a52895c7c3d923c,3
21F103B_rep3,001b6a2de52e7e567e339100db52e8438885bb97,3
21F103B_rep3,002ed44dd2e00446f244b6f304db58169011dbaf,3
21F103B_rep3,002e113e0024c8823325ebd3272e6f2cdd9f72f4,3
21F103B_rep3,1767d44dd27a6a51ad73ee742c68d2a44f62d0bb,3
21F103B_rep3,ea676fcf7340afba52ffefa43eb757190654427a,3
21F103B_rep3,e32fd30e50a08d043f80557cc6b93e19e1aec44b,3
21F103B_rep3,f590a1f0579343f7ba912757841f3a6af193c097,3
21F103B_rep3,f289da8da2995d5d443e9580d9ba3e2755d72a08,3
21F103B_rep3,dbddd30dcd58eedb787114598ce52da0b9728b2e,3
21F103B_rep3,d38c450bf091246c6c4c466c1d3fcf6816e3e617,3
21F103B_rep3,b5e9662f2a298e4f89bcf4c9bf5f735717e6d8a8,3
21F103B_rep3,54da19692fd9721250ed89115c9b2750a9f1cf82,3
21F103B_rep3,ae359464cb8c0a8fc9402f2c1116dee40d27cbc2,3
21F103B_rep3,aadd616bbb6a9c2a0942727360f644f58500ae4d,3
21F103B_rep3,a8c916f64cc3e3aac1fc8f2b60b76877c66f9380,3
21F103B_rep3,598b973a2ac474634672d966a50ceb4dadbedfce,3
21F103B_rep3,694fd0263d4da1abba6f2a7b5c5d3db25e009d36,3
21F103B_rep3,7ae4ac09cd6606d5f74e5e2e230ae489398b4887,3
21F103B_rep3,7dc237aeac17b84f4ba6eba1828ac6fff0dc9f76,3
21F103B_rep3,21482fbfbab5a527dc9e726ab4c907ce3ea68abc,3
21F103B_rep3,8a3507aa17bb19752d9e0d70abcc90e9eae4e992,3
21F103B_rep3,9167d1131f24a98a6460100e2fa3d6ee9bc3c8f5,3
21F103B_rep3,19f6b8dfabc4b69f1565a157584d5c1d874614d3,3
21F103B_rep3,11a4224c6dbb8df774c42bd4869f9296996a2dd3,3
21F103B_rep3,93b53a7ee245d0ac80b70cbac3e19511a2026ab8,3
21F103B_rep3,9603661d98bf991fa711e396a657dcc35767fee0,3
21F103B_rep3,942a3ca0b253ad7297057a31ad27126d2644c4a3,3
21F103B_rep3,ca135a8d4444d1b1bcec09d596edfb9c57d64816,3
21F103B_rep3,b398d87ad9892a4ad58d6a5a7f5f2c4679c1ef47,2
21F103B_rep3,e3b675949c7e8130cb8c0f2d4c7155ccc47daa8d,2
21F103B_rep3,ac1b13fa2ffd3dac032ba97d3167860d775c93e9,2
21F103B_rep3,ad217f6bab923690309b566d71f69aee541a8317,2
21F103B_rep3,a7a0dea09414f0199efd36b4d9f2af7facd3959f,2
21F103B_rep3,a8f93ebce2881609db951bbe1d9366ab13d36762,2
21F103B_rep3,a81866eb73405e644ff5c00088e8a83ecbd28028,2
21F103B_rep3,a1eeb33b5275ee744315511993b933c4f0ce135c,2
21F103B_rep3,a42a5835f5d58b52ff5bc0323934ee2ef9737f9f,2
21F103B_rep3,a4b7dfb9197d5d7d8aed33023c5a6d1a986acfa6,2
21F103B_rep3,a5cdf845b787dde59061d5cf3f633b85d46a1dd8,2
21F103B_rep3,b1174245385bbc94b2ea70ce85d2c28ab4dac85c,2
21F103B_rep3,9d4572c22f8c2dafd1100905ef7eef4e4016b849,2
21F103B_rep3,980f9c131af3c2f580eccaa9180eafb75283295a,2
21F103B_rep3,92bd36f6628859ee1f38a96158f8ddb2d04c8488,2
21F103B_rep3,d1b26916e8202d189087b92cc41fc6f148e8e557,2
21F103B_rep3,d8265eb7bec3ebc7e8080dac5113450c3cd6374e,2
21F103B_rep3,8d86e3dc8db260280d3afdafdd604a4ec98b8e61,2
21F103B_rep3,905576d8e8d41d8ab88504330ee6bea0b035d284,2
21F103B_rep3,bf285361f695d2079fd75ff963f26e6692f4d03d,2
21F103B_rep3,e9e05b37b540afc62e98da07063ec4d197e312e9,2
21F103B_rep3,e0e36085d2cd0bc806723824b0d7ce615b4163c7,2
21F103B_rep3,ecdcdca3f2c4fbc983357c86b539734f7ed49173,2
21F103B_rep3,ef2cc0de1061e0b1b40727d7569329fbd73ae377,2
21F103B_rep3,fbeba131faeacabb841e1c9d06bbb1e925e6d234,2
21F103B_rep3,b3ea07a3118c5b167417142eaaaac85c4f7ec347,2
21F103B_rep3,bda1ec8e2a2ede6302f9e5eed8b3f178e1c0bed4,2
21F103B_rep3,be6349397ba94b9011cdf9c20be90c0f9bf6213d,2
21F103B_rep3,b7f9c26ebb9da022d3ea286b807963ce86604a74,2
21F103B_rep3,faaf0116bb7312b16d8be882aa1c69e8fbbb70aa,2
21F103B_rep3,f0c571a75b110dd0a4379006c8ea91cb9ee6e399,2
21F103B_rep3,b763e35454e0eb721aaca1454634cae947cbe35c,2
21F103B_rep3,b5a58ffec3c2d56dfffd0a69effb505534eab139,2
21F103B_rep3,c052455c66a9cdd2c9c88be95c58e0dbdbe75005,2
21F103B_rep3,c71882fd40485b97ef05f48cd045c4f5810b59dd,2
21F103B_rep3,c8b496d9f0b39f4bd9f3c82d053a534ac2b7a9b8,2
21F103B_rep3,cc20b251ffad155ff3d349b7ec82a768fccd074a,2
21F103B_rep3,cea37061aa6a09f28a686760e9fae0b63be432c5,2
21F103B_rep3,f81945fa962bb4818b59df71f04eabdd74b2466c,2
21F103B_rep3,f26c6fa183371fd3abdd554cf7964ae946e7ca25,2
21F103B_rep3,f7a657416c5c64cf7073c5967594c076408ab58a,2
21F103B_rep3,0314e480baacd4625ebf7765021099e865b745b7,2
21F103B_rep3,031f9e919d4c772639ba3fc3d1c5725613db582c,2
21F103B_rep3,0573443a1b4a10051a594bbe72f01374b6a2bec4,2
21F103B_rep3,05fbe18c00d19bbc12863f2df236d7cd93ba880a,2
21F103B_rep3,06a7cf68b2372e3bcca32524f01a342106e66cab,2
21F103B_rep3,0835981b578cebff10c0cee06b9429c132b5e373,2
21F103B_rep3,0d9b81f5f08b0d52ac022953f9165f232aec969a,2
21F103B_rep3,0e909511b29be683584d6c9c3e1c35e5df3425c7,2
21F103B_rep3,17ed3f298957d6e5b0d5b2970feb2b1d7df1c08b,2
21F103B_rep3,1c1a7913edb9011a32de8e013d1e0cad4364a8ed,2
21F103B_rep3,1a182a83ca29736f1e7f6d13efbff60336c3e7d0,2
21F103B_rep3,3335eae8b79e3221ec236c75ed32d2c04d395b0e,2
21F103B_rep3,147a808363d02264c77cc0fe08243ae6288f889e,2
21F103B_rep3,100b4b175ea749b5e5a01e4e339067da74d60f7b,2
21F103B_rep3,2132ec839a536c6254c487238d678593d71bdf40,2
21F103B_rep3,21d0b30b570dba2b0deb5a6dfb5320ae57233e05,2
21F103B_rep3,228f75826d2c094ecc93b41004e699f1706deb35,2
21F103B_rep3,23375b35522817a910cb5f3be0d2207fb6a754cc,2
21F103B_rep3,246901bc97379438ab4beabbfe66f60a020f05d5,2
21F103B_rep3,24bb11dcfe6c97c6d3e12e06888e1ca81b883139,2
21F103B_rep3,24cfed2923b894c9b38e587fb95dc5dfe77b051a,2
21F103B_rep3,29eef18a7c5a4125563542edbe8b51a21b1668c9,2
21F103B_rep3,2b20e74cb568b5e8ef8890b64fc543bd3f3408cb,2
21F103B_rep3,60e52f9935e617b976f7cadce5375168deb5028b,2
21F103B_rep3,8528d0cd5343171ce993ca77fd2b1569adfc7819,2
21F103B_rep3,6a3eedc338a573d80f8c35962423bf64df7c1e50,2
21F103B_rep3,62fd229729a3be3bc7e5930cf7df9ce5a04a23cf,2
21F103B_rep3,85406cccf3250f3d0e5ca68d8e05bbd39ccfc634,2
21F103B_rep3,3f49ddf5e1d7a86e3a15be75e123ce1cc4afe182,2
21F103B_rep3,3a4ef1532b428ac0996288d875c8ecd6efde1e24,2
21F103B_rep3,39a35fa05d32bdf0f31169abb09576b2e5637130,2
21F103B_rep3,4e2f2ce7a7ed952729d7a4bfadaeb41215adf789,2
21F103B_rep3,4e0c1f2124700f8d9ab5a0bf16163317aa7781c4,2
21F103B_rep3,48837dac5d06a73fd928d1dbed9fc45af7bb8721,2
21F103B_rep3,41067945004dd725b3d07b88fae5decb3742fea4,2
21F103B_rep3,4250cc5a7255190f7ba7d7c279b37099a8df7315,2
21F103B_rep3,40a9e2339f34069eb119d741ffcb2c34faea2ba1,2
21F103B_rep3,70a0dc6b062131e1b0fe4a5a12acf8f2b33496b2,2
21F103B_rep3,71b664fc5de3f2c0d07a81300411c56d6deedb2f,2
21F103B_rep3,72f2cce85ef814bb817e3bf111ac888da79df279,2
21F103B_rep3,734fe47eaa302a87492378bab59d6e425a238b5c,2
21F103B_rep3,755faa189b77ad89ca723647e8c1511fb09d0fc6,2
21F103B_rep3,76464d2e204f6c390cbb3d6ca9983c6330b0ba80,2
21F103B_rep3,7a099a280d4b8668afc891b730d6f5978d2c1272,2
21F103B_rep3,7ca04927be0c3933dbca39972dff3921a1ccc5b0,2
21F103B_rep3,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,2
21F105A_rep1,052111ea37689a37dbe18f34cb1e69d035de4dc2,13535
21F105A_rep1,50fe9e137cb80a494c37a013782dcb2f4744b28e,12382
21F105A_rep1,f23515c42733f0258c1307b27ce5da30269517f0,11431
21F105A_rep1,80a0fbe3fa2d1ecdcbe891c4055c19836415e663,5262
21F105A_rep1,6590657ec2263f1c74a3142cc3f54bde3d4f1a6c,2364
21F105A_rep1,50ba5b4183afc9f4c2ac7fb46214bbb1de709aa6,2137
21F105A_rep1,f47b1ccc4d3100dd01dd2af818664d5638607fd0,1465
21F105A_rep1,a1f4ae7c00ffb23734c202dc2c85473b87fc9c15,1031
21F105A_rep1,ba9c4fc6b7c0af576d07b57991cd7d9cfb95c612,663
21F105A_rep1,af2db1133b7b70c5ae233168c3e1ad03dc1937ec,617
21F105A_rep1,b2d5ec989add48b4a7fecb7dd205ff66cfd3c67c,448
21F105A_rep1,57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,327
21F105A_rep1,6332277822183f2d344ad1e8e9dfb34a84a64ea6,293
21F105A_rep1,332282898269b2cd62468b38d661219c95cf859b,290
21F105A_rep1,f12bab99f6dbe82caa60a4344595400e02f27971,245
21F105A_rep1,feb9762c729716e1f7d930f4db019d46aaf09600,218
21F105A_rep1,99093cd0b6143049fb2db376d607e75ad25a3ee4,217
21F105A_rep1,17ee6b5d753d9124ff764e6f097020e6a94a2ea5,209
21F105A_rep1,1641304ef2b7285c9607754464987fdff8180291,200
21F105A_rep1,63589f462788275a70beaf34bc91b6ab562850a0,184
21F105A_rep1,002e113e0024c8823325ebd3272e6f2cdd9f72f4,177
21F105A_rep1,837ad963f287039449fce1a58a6f7ca5fa516bc1,163
21F105A_rep1,08816de8e718166eb71e73747e20273ce7f2d7db,160
21F105A_rep1,87a1c4f8b2bef4ce4cd7dc36173b0a6ab3b8b4f3,160
21F105A_rep1,16ad3bb018019619f52c49619f277d4e241673bc,157
21F105A_rep1,954272c6eb57d177102922f998725364225cf6e2,155
21F105A_rep1,bf36b6101874f59bd5606110644c3e44ae5fe78b,147
21F105A_rep1,434c16e9281b972df45a278856cf5573ba62a4da,142
21F105A_rep1,48c7c6f3a0b9eba267910129177821709c897c46,132
21F105A_rep1,5df20eaf270c5e501b6fd2f8104c8fd7223cbeb3,127
21F105A_rep1,bfdfdbd3c59153b6de5aedfa735f231d7cd306d9,126
21F105A_rep1,bcffe123a6f100aded0fda8a2906e514bfdc02bf,122
21F105A_rep1,286fd8f0cf48d1e778b0fdcfd70ab4241169018f,119
21F105A_rep1,ee3db5c046324c79b61482422a066ce5cc761fda,110
21F105A_rep1,d47d391d67d5ae6d3d93d6893772b3557d1721ce,109
21F105A_rep1,c308ac5604f8c08284a14fb596c3b7cc660fdc13,107
21F105A_rep1,36d0b984fa8cd6353afe44f44bdbf8384a4df0c1,100
21F105A_rep1,13b40e9be5338c54528e84e7d1b4ae176e78ecfa,96
21F105A_rep1,d852fafc9787ac8ff25c58b22e03f24519c8898b,79
21F105A_rep1,6e1c65ebfe3351ada2b7e21ad5e3a89cde000b3f,78
21F105A_rep1,28a7fe19d08a216ebcfccd9e68b44b845016353e,73
21F105A_rep1,72da514f61878268e831202468d42312ff962d67,71
21F105A_rep1,618883defe8208c399331031b50eb29b85a44a48,68
21F105A_rep1,3246ecf9c81ddce06b6744c677f78029674f6625,66
21F105A_rep1,3010ae460a2951cefc8de2747b7b81d6166810a0,49
21F105A_rep1,bc57475e64a6b70da5c04cbf4626ae06c96c1de8,49
21F105A_rep1,c5ed2c21843d97ee61ec49152166ac23ae653b1c,49
21F105A_rep1,93274a0311a60e96ad2d502e5e34f6f89fa3be0d,46
21F105A_rep1,ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,46
21F105A_rep1,97c8887fc8fda7f6832d6eba07ac86462d637e2a,44
21F105A_rep1,2577b26fce40aeea030d905f7bf98cb27aa54ec8,42
21F105A_rep1,fff5a69757044389fd69320986946272a511a485,36
21F105A_rep1,49b30e0e80bb522e8b71e9994774cb3a3718877b,34
21F105A_rep1,12ec21ff083060b9111eb642e158fe771ffa6087,34
21F105A_rep1,d96e466ebf2fb461b925a2bff387045016de43c2,30
21F105A_rep1,ebc1b8b26c7b60a2ac784a2121801f738ac94ddc,29
21F105A_rep1,32fd3f4da55231c030dff8487bb3dfbe9ed4633c,25
21F105A_rep1,213d9bf8bf09e20d782c80109a50676c0255c67f,24
21F105A_rep1,8a9c5a3028d1ac4002c17d3f4e15c664d8cdb2a3,23
21F105A_rep1,92f1a7a58edb2d0645c930d711c3b35adb2f4caf,23
21F105A_rep1,a3f0b1d16339224a241a90d853274355d661e991,23
21F105A_rep1,f1f889d52f881331d31c9d19759cc8f77634ca4b,22
21F105A_rep1,5a8ed54f5b6a51d22f94d47c968c48a38f962266,20
21F105A_rep1,5e3f8868127be30c577ecd58ccc283f655f5ae3d,20
21F105A_rep1,6ee6755264176f349a68fa6ae4a1b61d7afcd35b,20
21F105A_rep1,3d75071d5ba36dde86e1476e976349639b865590,20
21F105A_rep1,52b23330bc5c9a5e93a5f7ad041720aa64f65b7e,20
21F105A_rep1,6a8c5bd30c63c7f3572d771e6fa4337265c8e859,20
21F105A_rep1,0ed1f1bb1da7559216c93fdb79a7c73eba9a59bf,19
21F105A_rep1,fc030e0f9f93dec31148b2a122cd566eb698f444,18
21F105A_rep1,d9575ea64e68091d09e127e17ae12997455b40b2,17
21F105A_rep1,20c52abc8cca28fa13e2163d6e94f91ec90946e0,16
21F105A_rep1,3d76ceb4af6d4ad4ed45efa8d405b34d475357fb,16
21F105A_rep1,e651aed25c0b9abe061270910ebe19f642aabd52,15
21F105A_rep1,680af74dbf8c3123dbe8cb530af0362c2acb5e85,15
21F105A_rep1,0a94ee69ceb85a51680c8209f35b027a19c89a95,14
21F105A_rep1,847591aea76483e3dd8f6a2244a91d583d7d9137,14
21F105A_rep1,08ca2ef408a4e17db11cebb17c54a81aa55758b6,13
21F105A_rep1,17ec90ae82f737261479273e39f8967ba6ca9ad2,13
21F105A_rep1,e3f6652405499d6942db40233e320cc1dfba6965,12
21F105A_rep1,ef59ba336ecba26c306d290f5aa4be07dee54308,12
21F105A_rep1,7bec60248cdfa5d18bf46d92b85ef4c6bf54435a,12
21F105A_rep1,d9dfc97ccac89abd71fcbd2ff52fc473e0de611a,12
21F105A_rep1,1cd4f80eebec31cd4df8dde15d32f3bbb5b5981e,11
21F105A_rep1,457228a5b3362a9383fa671153f4511194475308,11
21F105A_rep1,afe97164f839ac2f14b062190ff7bf64919b78ab,11
21F105A_rep1,b4dd700f608d3695b9f9f8cdc36a657e3a9b3f5b,11
21F105A_rep1,f3d771c2dcd5b829246dab464b18dda9600fa30f,10
21F105A_rep1,af713d073c6103ab5d57849e58a263f8ec369cdd,10
21F105A_rep1,86f6fafe2903c067ba750b07a2694ea8d5a84194,10
21F105A_rep1,2efe8fb14955ee8486a574e1c2d4ed93d25ae2cf,10
21F105A_rep1,5c530d0cb0c985a5def65999dd5a15d0a9585a2d,10
21F105A_rep1,16f772113ee75b7578daf22c5e2832ae964fc230,10
21F105A_rep1,80a3a18f99d70066d64f78100078bf0eb1557b16,10
21F105A_rep1,df1ac7ca3c876dd564bc6152f990d8b47597a1c3,10
21F105A_rep1,121f43c14a563531bc1bde2d5f0aa52be1f2959c,9
21F105A_rep1,ad3b3086df9e0cb076c825152f28eeee91ed00f6,8
21F105A_rep1,9c3fdefc716a70182c136c1603d9c177b3b97fc4,8
21F105A_rep1,63fa4a6cf38ffbe9e5aa0fa226285743263c6d6e,8
21F105A_rep1,877d7fb493b575940a5639c070502af040f55a57,8
21F105A_rep1,1c0a4f556cd1e6e31788e4a748b1a013ce5a7513,8
21F105A_rep1,4f4b70c8361a64ace5fa87872f2a0b9b68d66836,8
21F105A_rep1,fdb10169509bd9b0056b8055c76abf88ab52f60c,7
21F105A_rep1,af6ad4a06a0479c2cfc1563e138d67cd3f150e95,7
21F105A_rep1,9730082f3d6878fd21194231bd05a882d9ba668f,6
21F105A_rep1,b4eb1bcc4286820ba84cbbc7e5f6d36a5e289e0b,6
21F105A_rep1,1f5073d6562df6c9985fcf499c4b5662497b4631,6
21F105A_rep1,301571c323d0525c9f9db2b25797a0ea3d5d4b97,6
21F105A_rep1,6313032c68e22b6be028bd7ad72d4016bdde3713,6
21F105A_rep1,6d41e302db92beca96ddc905bda74135c88875fb,6
21F105A_rep1,d3d128ca228ecc542e39ecaa1c51a923f1151ef8,6
21F105A_rep1,3720e19a254f0286b2e427dd3a296dbff51c4749,5
21F105A_rep1,1d45cf5e57067ed4b39ed8e675f5ebc02d1e3114,5
21F105A_rep1,66d2a8f1576e1fe242e004490c8b184a9175bb6c,5
21F105A_rep1,71612cb5a503e31b0d916618431d498ab2e8ab09,5
21F105A_rep1,8027617845e969d273f58e43bd73caf08f693ed4,5
21F105A_rep1,cf5393926bc5dfbb02816fdd6fd9b18ce387b547,5
21F105A_rep1,d31a68de480cf0bed95f00e68061b86fdcb2a168,5
21F105A_rep1,b447416143f13b1ee2dbd72052acf950c4cbfbd4,5
21F105A_rep1,19032d1b29c641dde4610fabb3b023033f6eca03,5
21F105A_rep1,ad90dad52e8b6a478e5f41cda307892e2d031dc6,5
21F105A_rep1,73a59de885cc828be7fcb9f1237e9063c40e6d36,5
21F105A_rep1,8e8e2c01c8fbf5d732a2b44107af0dc4e4340877,5
21F105A_rep1,8f7c3e58c8f6e8cc1aa1c3b832a79c28559814ee,5
21F105A_rep1,5ffa7b399152d41d112f53c96ea3c2838b96c4a8,5
21F105A_rep1,594bdc480e391c00f278e80559364336f97682e1,5
21F105A_rep1,6ff30397db4300e1dd1e8c600529440899c0c42b,5
21F105A_rep1,49b9622c33e5f29030856b6f2dde86502b3a247a,5
21F105A_rep1,1eb50e453061502660be070312f6076585c37e7a,5
21F105A_rep1,6c7f7a042de16c0a234b112c8c9949f72d234a66,4
21F105A_rep1,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,4
21F105A_rep1,252a533521720ac86ef15d081c5ac9cf60e4bcec,4
21F105A_rep1,09f946734d16c9fa1869f22955dd7543073dc9d0,4
21F105A_rep1,bfbec9e7afda31bd0c7311499c3d8b6cfc037407,4
21F105A_rep1,b7594d9ebfbe426ac29c6ec6cb464b84bf92a8aa,4
21F105A_rep1,b312b60bcbba750bf5ebb92612448b1d498d50b9,4
21F105A_rep1,9fd01cd7e4f8ad53f177ab73a521c20cb8110ba6,4
21F105A_rep1,37f7a6f7613fce8b4888e78b1f8af92880c20667,4
21F105A_rep1,405b5a2b66763d3f5878fd830789269f25a68b1c,4
21F105A_rep1,629602d313efe70c6656773067f151ce6726bfe4,4
21F105A_rep1,a8d35c51a28f99443c28ae2a9a2ced844c555c0d,4
21F105A_rep1,334dfa84c03edbb6f6e355211ca140a3ebcb8d22,4
